url,source,crawl_date,company_name,company_position,company_size,job_detail_name,job_detail_full_time,job_detail_remote,job_detail_hybrid,job_detail_job_requirements_line,job_detail_year_of_exp,job_detail_job_level
https://topdev.vn/viec-lam/quan-ly-du-an-thi-truong-han-quoc-ctcp-hitek-software-2033081,TopDev,2024-04-18 11:16:10,CTCP HITEK SOFTWARE,"39B Trường Sơn, Phường 04, Quận Tân Bình, Thành phố Hồ Chí Minh",25-99,QUẢN LÝ DỰ ÁN THỊ TRƯỜNG HÀN QUỐC,False,False,False,"['Có ít nhất 1 năm kinh nghiệm ở vị trí tương tự, ưu tiên ứng viên có kinh nghiệm biên phiên dịch tiếng Hàn trong lĩnh vực Công nghệ thông tin/ Phần mềm', 'Ưu tiên ứng viên đã từng học hoặc làm việc tại Hàn Quốc', 'Tốt nghiệp Đại học chuyên ngành Tiếng Hàn;', 'TOPIK 5 trở lên.', 'Ưu tiên ứng viên có thể sử dụng tiếng Anh trong công việc.', 'Sử dụng tiếng Hàn thành thạo tất cả các kỹ năng: nghe, nói, đọc, viết; kỹ năng biên phiên dịch tốt;', 'Kỹ năng giao tiếp tốt; tác phong nhanh nhẹn, tự tin, nghiêm túc;', 'Sử dụng thành thạo word, excel, powerpoint,..;', 'Có khả năng làm việc đa nhiệm với tinh thần đồng đội và là người hướng về nhiệm vụ và kết quả công việc.']","['Có ít nhất 1 năm kinh nghiệm ở vị trí tương tự, ưu tiên ứng viên có kinh nghiệm biên phiên dịch tiếng Hàn trong lĩnh vực Công nghệ thông tin/ Phần mềm']",[]
https://topdev.vn/viec-lam/05-php-developers-cong-ty-tnhh-cyllenge-viet-nam-2033082,TopDev,2024-04-18 11:16:13,CÔNG TY TNHH CYLLENGE VIỆT NAM,"Phòng 408 lầu 4 - Khu B Tòa nhà WASECO, Số 10 Phổ Quang, Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh",25-99,05 PHP Developers,False,False,False,"['01 year of Experience with PHP', 'Experience in Information Technology (self-study or research)', 'Graduated from University of Information Technology (programming)', 'Logical thinking, Passionate about work', 'Good teamwork and can also work independently', 'Self-study and problem-solving ability', 'Candidates with experience and knowledge of any of the following technologies are preferred:', '💥 Star PHP MVC Framework (Zend Framework, Laravel, etc.）', '💥 Safety programming (Safety encryption）', '💥 Database Operations (Table Design, SQL Designer, SQL Performance Adjustment）', 'Experience in source code management with GIT or equivalent', 'Candidates who are interested in Japanese companies and want to stick with them for a long time', 'CV requirements:', '❗ CV in ENGLISH is PREFERRED', '❗ Only accepting applicants born after 1990', '❗ Must have candidate photo and year of birth', '❗ Minimum 1 year experience']","['01 year of Experience with PHP', '❗ Must have candidate photo and year of birth', '❗ Minimum 1 year experience']",[]
https://topdev.vn/viec-lam/it-solutions-architect-public-bank-vietnam-pbvn-2032724,TopDev,2024-04-18 11:16:17,Public Bank Vietnam (PBVN),"Hội sở chính: Số 2 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",Hơn 1000,IT Solutions Architect,False,False,False,"['Qualification and Experiences:', 'Graduated with a good grade or higher, majoring in Information Technology, Mathematics, Electronics, and Telecommunications from universities of science and technology such as Polytechnic University, National University, or International Programmer.', 'Work Experience: Minimum 5 years in a related field.', 'Language requirement: English.', 'Other Requirements:', 'Understanding and having good knowledge of applying and selecting technologies in the financial services industry, as well as designing and building technology systems for organizations with large transaction volumes, while adhering to development orientations, safety, and effectiveness.']",['Work Experience: Minimum 5 years in a related field.'],[]
https://topdev.vn/viec-lam/scrum-master-cyberlogitec-vietnam-co-ltd-2032966,TopDev,2024-04-18 11:16:22,"CyberLogitec Vietnam Co., Ltd.","SCETPA Building, 19A Cộng Hòa, Phường 12, Quận Tân Bình, Thành phố Hồ Chí Minh",500-999,Scrum Master,False,False,False,"['Experience playing the Scrum Master role for at least one year for a software development team.', 'Accountable for the quality of agile ceremonies including daily scrums, sprint planning, showcases and retrospectives', 'Ability to provide constructive and timely feedback to delivery team members and stakeholders', 'Conflict resolution within/between delivery team and stakeholders', 'Ability to negotiate priorities and timelines with stakeholders', 'Good English communication is a must.', 'Ensuring the delivery team commits to their definition of done', 'Careful, passionate and have high sense of responsibility']",['Experience playing the Scrum Master role for at least one year for a software development team.'],[]
https://topdev.vn/viec-lam/qms-leader-manager-iso-9001-japanese-sign-on-bonus-nec-vietnam-2032657,TopDev,2024-04-18 11:16:26,NEC Vietnam,"Lầu 9, Etown 3, 364 Cộng Hòa, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh",100-499,"QMS Leader/ Manager (ISO 9001, Japanese) + Sign-on Bonus",False,False,False,"['University or higher degree in IT or a relevant major (Plus advantage).', 'Minimum 3 years of practical experience as a QMS Leader/ Manager in the software development field for the Japanese market.', 'Experience in defining a strategy for controlling and improving quality assurance.', 'Experience identifying, analyzing, and managing risks on large, complex projects.', 'Experience in writing specifications such as design and test specifications is a plus advantage.', 'Strong knowledge of ISO 9001, ISO 27001 (ISMS), CMMI, or other related ISO frameworks.', 'In-depth knowledge of the PMP and certification is preferred.', 'Proficiency in Japanese (JLPT N3+) and English (TOEIC 700+)', 'Strong leadership and interpersonal skills, motivating members.']",['Minimum 3 years of practical experience as a QMS Leader/ Manager in the software development field for the Japanese market.'],[]
https://topdev.vn/viec-lam/unity-developer-fpt-is-2032870,TopDev,2024-04-18 11:16:30,FPT IS,"Landmark 72, E6 Phạm Hùng, Phường Mễ Trì, Quận Nam Từ Liêm, Thành phố Hà Nội",Hơn 1000,Unity Developer,False,False,False,"[""Bachelor's Degree Computer Science, Information Systems, or related field (Master degree is preferred)"", '3-5 years of experience with Unity 3D/Content Development', 'Strong 3D math skills', 'Strong C# object-oriented programming and scripting language skills', 'Experience working with game assets (meshes, animations, materials etc)', 'Experience profiling and optimizing game and render performance (GPU and CPU)', 'Experience working on a physics-based game project, source control systems such as Git in a multi developer team environment.', 'Understanding UX design process and experience working with UX design team and/or development team', 'Good understanding of Version control (Git)', 'Familiar with Agile Development Concept', 'Discipline and Careful in coding process', 'Good time management skill', 'Team Player and Problem Solver']",['3-5 years of experience with Unity 3D/Content Development'],[]
https://topdev.vn/viec-lam/cloud-engineer-google-cloud-platform-sign-on-bonus-nec-vietnam-2032822,TopDev,2024-04-18 11:16:37,NEC Vietnam,"Lầu 9, Etown 3, 364 Cộng Hòa, Phường 13, Quận Tân Bình, Thành phố Hồ Chí Minh",100-499,Cloud Engineer (Google Cloud Platform) + Sign-on Bonus,False,False,False,"['Bachelor’s Degree in Computer Science or a relevant major', 'From 2-3 years of working experience in Google Cloud Service (Certification is mandatory)', 'Experience in design ability of other cloud services such as AWS or Azure is an advantage', 'Experience in Web development systems using Python, JavaScript, Java, etc.', 'Good at English skills (Japanese is a plus)', 'Excellent in logical thinking', 'Problem-solving skills, concentration, proactive and independent.']",['From 2-3 years of working experience in Google Cloud Service (Certification is mandatory)'],[]
https://topdev.vn/viec-lam/ai-machine-learning-engineer-cisbox-2032964,TopDev,2024-04-18 11:16:40,CISBOX,"311 Đường số 8, Phường 11, Quận Gò Vấp, Thành phố Hồ Chí Minh",25-99,AI Machine Learning Engineer,False,False,False,"['Must-have skills', 'At least 3 years of professional experience in programming', 'Good English skills ', 'Knowledge', 'Proficiency in programming languages commonly used in ML/AI development, such as Python.', 'Proficiency in machine learning algorithms, deep learning, natural language processing (NLP), and other AI techniques.', 'Experience with AI frameworks such as TensorFlow, PyTorch.', ""Knowledge of NLP libraries and frameworks, such as Hugging Face's Transformers, OpenAI's GPT, or Google's BERT."", 'Ability to develop and train AI models for tasks like document recognition, data extraction, text classification, pattern recognition, etc.', 'Ability to handle challenges specific to text data, such as dealing with noise, handling synonyms, and addressing class imbalances.', 'Nice-to-have', 'German (speaking) ', 'By joining our team, you get more than just a job. In addition to an attractive salary and benefits, you will have the opportunity to expand your skills, work in an international environment and unleash your creativity. At cisbox Software Ltd., we strive to maintain a high level of employee satisfaction by trusting our employees, rewarding initiative and creativity, and providing a work environment that fosters your personal and professional development.']",['At least 3 years of professional experience in programming'],[]
https://topdev.vn/viec-lam/senior-lap-trinh-vien-net-fpt-is-2032733,TopDev,2024-04-18 11:16:43,FPT IS,"Đường Sáng Tạo, KCX Tân Thuận, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh",Hơn 1000,[SENIOR] LẬP TRÌNH VIÊN .NET,False,False,False,"['Tốt nghiệp CĐ/ĐH chuyên ngành Công nghệ thông tin hoặc có liên quan;', 'Thành thạo C#, ASP.NET và .NET Core framework, MS SQL Server;', 'Có kiến thức và tư duy lập trình hướng đối tượng (OOP);', 'Ưu tiên có kinh nghiệm với HTML5, CSS, JavaScript, Boostrap, Webservices; Angular/ReactJS;', 'Ưu tiên có kiến thức về phân tích thiết kế lập trình và quy trình phát triển phần mềm;', 'Có khả năng nghiên cứu và nắm bắt các công nghệ mới;', 'Khả năng tiếng anh đọc hiểu tốt, giao tiếp căn bản;']",[],['senior']
https://topdev.vn/viec-lam/data-engineer-mirae-asset-finance-company-vietnam-2032710,TopDev,2024-04-18 11:16:46,Mirae Asset Finance Company (Vietnam),"91 Pasteur, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",5.000-9.999,Data Engineer,False,False,False,"['Education level, certification:', 'Bachelor‘s degree/higher/equivalent from a well-known university in Information Technology, MIS, Economics,...', 'Relevant Knowledge/ Expertise: ', 'At least 03 year of experience working in the building, maintaining, and developing the Data warehouse.', 'At least 03 year of experience using ETL tool (ODI/ Data Stage,...) to build and monitor data pipelines, both batch and realtime.', 'Strong experience in using and optimization SQL/PL SQL and Database (Oracle/SQL Server/ MySQL/ DB2,...)', 'Knowledge in using BI tools (PowerBI/ Metabase/ Pentaho...).', 'Experience with object-oriented/object function scripting languages: Python, Scala is a plus', 'Working experience in related fields: Fintech, Banking, Insurance. ', 'Key Skills:  ', 'Strong analytical, communication, and problem-solving skills.', 'Experience in the analysis and design of information systems; data warehouses and dimensional data modeling.']","['At least 03 year of experience working in the building, maintaining, and developing the Data warehouse.', 'At least 03 year of experience using ETL tool (ODI/ Data Stage,...) to build and monitor data pipelines, both batch and realtime.']",[]
https://topdev.vn/viec-lam/lap-trinh-vien-backend-cong-ty-dau-gia-hop-danh-viet-nam-2032869,TopDev,2024-04-18 11:16:50,Công ty Đấu giá Hợp danh Việt Nam,"L4-05 Tầng 4 Toà nhà N02 - TNL PLAZA GOLDSEASON số 47 phố Nguyễn Tuân, Phường Thanh Xuân Trung, Quận Thanh Xuân, Thành phố Hà Nội",100-499,Lập Trình Viên Backend,False,False,False,"['Tốt nghiệp Đại học trở lên chuyên ngành Công nghệ thông tin, Điện tử viễn thông hoặc tương đương', 'Có ít nhất 2 năm kinh nghiệm trở lên.', 'Thông thạo các ngôn ngữ lập trình Java/C#/.Net', 'Thông thạo về database SqlServer/Oracle', 'Thông thạo Spring boot', 'Ưu tiên có kinh nghiệm về Oracle, Oracle Enterprise Service Bus, Datawerehouse ,SQL server..', 'Có khả năng làm việc độc lập và làm việc nhóm.', 'Chủ động, sáng tạo, nhiệt tình, trách nhiệm trong công việc.', 'Biết lắng nghe, kiên trì học hỏi, cẩn thận và tỉ mỉ.', 'Cần cù, nhanh nhẹn, sức khỏe tốt, có khả năng làm việc với cường độ cao.', 'Đọc hiểu tài liệu chuyên nghành bằng tiếng anh là 1 lợi thế.']",['Có ít nhất 2 năm kinh nghiệm trở lên.'],[]
https://topdev.vn/viec-lam/senior-java-developer-vietcap-securities-2032965,TopDev,2024-04-18 11:16:34,VIETCAP SECURITIES,"Floor 19, Bitexco Financial Tower, 02 Hải Triều, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh",100-499,SENIOR JAVA DEVELOPER,False,False,False,"[""Bachelor's degree in Computer Science or Software Engineering"", 'At least 3 years of software engineering experience in Java programming language (Spring, Springboot, Hibernate, jpa, etc.).', 'Must have experience in Trading/Financial service/Banking domain.', 'Good understanding and knowledge of OOP, data structure, design patterns and problemsolving.', 'Experience building RESTFUL/JSON-based APIs', 'Familiarity with Microservices architecture', 'Experienced with RDBMS (PostgreSQL, MySQL, Oracle is a plus, etc.)', 'Experienced with NoSQL (MongoDB, couchbase is a plus, etc.)', 'Knowledge of caching data (in-memory caching, Redis, etc.)', 'Understanding the basic services in a cloud environment (pub/sub, virtual machines, docker, Kubernetes...)', 'Familiarity with Agile/Scrum methodology is added advantage', 'Good communication and team work skills.', 'Keen to learn new things at work.', 'Nice to have: Cloud-native (GCP, AWS, etc.); CI/CD; Event store and stream-processing platform; Big-data or large-scale systems', 'An ideal candidate is one who is proactive, has good communication skills, and is a good team player with a high level of responsibility']","['At least 3 years of software engineering experience in Java programming language (Spring, Springboot, Hibernate, jpa, etc.).']",['senior']
https://topdev.vn/viec-lam/ky-su-ai-full-time-south-telecom-2032990,TopDev,2024-04-18 11:16:53,South Telecom,"Đường Điện Biên Phủ, Phường 04, Quận 3, Thành phố Hồ Chí Minh",100-499,Kỹ sư AI - Full-time,True,False,False,"['Có kinh nghiệm với 1 trong các ngôn ngữ lập trình sau: C/C++, Python.', 'Có kinh nghiệm làm việc với một trong các framework Tensorflow, Pytorch', 'Khả năng lập trình, tư duy tốt, tinh thần trách nhiệm và ý thức về chất lượng sản phẩm cao.', 'Khả năng làm việc độc lập, tích cực, chủ động trong công việc, luôn luôn tìm tòi học hỏi những kiến thức và bài toán mới', 'Khả năng làm việc nhóm tốt, nghiên cứu tốt với các tài liệu tiếng Anh.']",[],[]
https://topdev.vn/viec-lam/junior-senior-backend-java-developer-eupfin-viet-nam-2032988,TopDev,2024-04-18 11:16:58,Eupfin Việt Nam,"Số 14/6, Ngõ 163, Đường Nguyễn Khang, Phường Yên Hoà, Quận Cầu Giấy, Thành phố Hà Nội",100-499,Junior/Senior Backend Java Developer,False,False,False,"[""At least Bachelor's or Engineer's Degree in Information Technology, Computer Science in HUST, VNU, UET, PTIT..."", 'At least 2-years experience working on Java or similar stacks.', 'Experience working with the following DB : Casandra, MySQL, PostgreSQL, ', 'Experience working with Cloud based technologies such as AWS, Azure is highly preferred.', 'Experience working with linux, docker', 'Additional Experience in Nodejs, C#, .net, etc.MongoDB, MariaDB, MS SQL Server', 'Intention to improve the ability & try hard with positive thinking', 'Having good communication and problem-solving skill.', 'Good english skill (writing + reading)', 'Full-stack developer is an advantage']",['At least 2-years experience working on Java or similar stacks.'],"['junior', 'senior']"
https://topdev.vn/viec-lam/fresh-software-engineer-fresh-geeks-2024-one-mount-group-2033060,TopDev,2024-04-18 11:17:01,One Mount Group,"Tower 2 Times City, 458 Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Thành phố Hà Nội",Hơn 1000,Fresh Software Engineer (Fresh Geeks 2024),True,False,False,"['Điều gì đón đợi bạn tại Fresh Geeks 2024? ', 'Go “pro” nhanh chóng: Bứt tốc hướng tới vị trí Chuyên viên kỹ sư phần mềm chỉ sau 6 tháng', 'Freshers toàn năng: Được đào tạo chuyên sâu và toàn diện cả năng lực chuyên môn lẫn kỹ năng mềm theo khung năng lực quốc tế', 'Văn hóa Agile: Chuẩn hóa tư duy và quy trình làm việc theo phương pháp Agile, đem lại giá trị cao cho khách hàng ngay khi mới bắt đầu sự nghiệp', 'Đãi ngộ dẫn đầu: Ngoài mức lương hấp dẫn, bạn có cơ hội săn căn hộ Masteries, chuyến du lịch châu Âu, xe VinFast.. khi tham gia hoạt động nội bộ tại One Mount.', 'Sản phẩm triệu người dùng, xây sự nghiệp khác biệt ', 'Trở thành Fresh Geeks 2024, bạn sẽ đồng hành cùng One Mount phát triển Hệ sinh thái công nghệ lớn nhất Việt Nam, với 03 sản phẩm chủ lực ở 03 mảng kinh doanh:', 'OneHousing: Hệ sinh thái Bất động sản công nghệ đầu tiên tại Việt Nam, với đa dạng tính năng như định giá BĐS, so sánh và phân tích BĐS, mua bán BĐS (iBuy và Pro Agent App).', 'VinID: Siêu ứng dụng cho mọi nhu cầu hàng ngày của người Việt: thanh toán, đi chợ online, đặt vé,... Cùng với đó, VinID cũng là nền tảng khách hàng thân thiết của Techcombank.', 'VinShop: VinShop giúp chủ tiệm tạp hóa tiếp cận nguồn hàng dồi dào, đồng thời cung cấp giải pháp công nghệ toàn diện cho đối tác trong hệ sinh thái như vận hành kho, phân phối, vận tải...', 'Công ty', 'One Mount Group', 'Ngành nghề', 'Dịch vụ doanh nghiệp', 'Quy mô công ty', 'Hơn 1000', 'Quốc tịch công ty', 'Vietnam', 'Về chúng tôi', 'One Mount Group được thành lập với tham vọng kiến tạo hệ sinh thái công nghệ lớn nhất Việt Nam, cung cấp các giải pháp và dịch vụ xuyên suốt chuỗi giá trị, từ lĩnh vực dịch vụ tài chính, phân phối, bất động sản và bán lẻ. Bắt đầu với VinShop, ứng dụng bán lẻ chuyên dụng giúp các chủ tiệm tạp hoá độc lập phát triển cửa hàng của họ thông qua công nghệ hỗ trợ quản lý chuỗi cung ứng và hàng tồn kho. VinID, siêu ứng dụng và hệ thống quản lý khách hàng thân thiết lớn nhất Việt Nam tích hợp nhiều chức năng như thanh toán, quản lý nhà ở, mua hàng, dịch vụ tài chính. Và OneHousing, nền tảng toàn diện cho mọi nhu cầu về nhà ở, hỗ trợ mua bán, đầu tư và các dịch vụ khác liên quan đến bất động sản.', 'đọc thêm', 'Xem công ty', 'Việc làm tại One Mount Group', 'Backend Engineer (Java)', 'Java', 'SQL', 'Back-End', 'Spring', 'Spring Boot', 'Product Owner (VinID)', 'Product Manager', 'Product', 'Product Owner']",[],[]
https://topdev.vn/viec-lam/development-engineer-java-french-speaking-infass-systemes-2032991,TopDev,2024-04-18 11:17:05,Infass Systèmes,"Võ Thị Sáu, Phường Võ Thị Sáu, Quận 3, Thành phố Hồ Chí Minh",25-99,Development Engineer (Java) - French Speaking,False,False,False,"['Must be fluent in French, speaking and writing.', 'Engineering degree in Computer science/ Information Technology or a related field.', 'Fresher to 5+ years of experience in Java developement.', 'Good knowledge of J2EE architecture, JAVA, HTML, database, Eclipse.', 'Strong knowledge of Object Oriental Programming, Designs Patterns, Data Structures & Algorithms.', 'Good communication and problem-solving skills.', 'Ability to work independently and collaboratively in a team environment']",['Fresher to 5+ years of experience in Java developement.'],[]
https://topdev.vn/viec-lam/di5-senior-front-end-developer-angular-msb-1y548-ngan-hang-tmcp-hang-hai-viet-nam-msb-2032992,TopDev,2024-04-18 11:17:08,Ngân hàng TMCP Hàng Hải Việt Nam (MSB),"TNR Tower, Số 54A Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Thành phố Hà Nội",Hơn 1000,[DI5] Senior Front-end Developer (Angular) - MSB - 1Y548,False,False,False,"['Có ít nhất 3 năm kinh nghiệm về frontend ', 'Có kinh nghiệm sử dụng 1 trong các CSS preprocessor như SASS, LESS or Stylus. ', 'Có kinh nghiệm làm việc với Angular 9+, Typescript, RxJS, Angular Material,PrimeNG ', 'Sử dụng tốt Angular core techniques như component, directive, dependency injection ', 'Có khả năng tối ưu hiệu năng các ứng dụng web ', 'Có kinh nghiệm xây dựng các ứng dụng responsive web ', 'Có kinh nghiệm làm việc với Redux pattern, state management (NgRx,Akita,Ngxs,…) ', 'Có kinh nghiệm sử dụng data structure libraries (e.g., Immutable.js) ', 'Có kinh nghiệm phát triển và tích hợp RESTful API, Web socket. Hiểu biết về kiến trúc Microservice. ', 'Ưu tiên các ứng viên đã từng triển khai sản phẩm lên AWS ', 'Ưu tiên các ứng viên sử dụng thành thạo GIT ', 'Có kiến thức về lập trình hướng đối tượng (Object Oriented Programming – OOP) ', 'Ưu tiên ứng viên có kinh nghiệm làm việc theo mô hình Agile/Scrum']",['Có ít nhất 3 năm kinh nghiệm về frontend '],['senior']
https://topdev.vn/viec-lam/business-analyst-public-bank-vietnam-pbvn-2032825,TopDev,2024-04-18 11:17:12,Public Bank Vietnam (PBVN),"Hội sở chính: Số 2 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",Hơn 1000,Business Analyst,False,False,False,"['Strong understanding of core banking systems, with experience in analyzing and improving banking processes and workflows.', 'Knowledge of banking products, services, and operations, with the ability to translate business needs into system requirements.', 'Experience in working with core banking system vendors and understanding their product offerings.', 'Familiar with banking regulations and compliance requirements.', 'Strong analytical and problem-solving skills, with the ability to think critically and provide solutions to complex challenges.', 'Excellent communication and interpersonal skills, with the ability to work effectively with cross-functional teams and stakeholders at all levels.', 'Strong organizational and project management skills, with the ability to manage multiple priorities and meet deadlines.', 'Attention to detail and a commitment to deliver high-quality work.', 'A proactive and positive attitude, with a willingness to take on new challenges and learn new skills.', 'Ability to learn with an overall course average of good or above for Fresher level.']",[],[]
https://topdev.vn/viec-lam/application-support-public-bank-vietnam-pbvn-2032826,TopDev,2024-04-18 11:17:15,Public Bank Vietnam (PBVN),"Hội sở chính: Số 2 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",Hơn 1000,Application Support,False,False,False,"['Previous experience as an Application Support Analyst, preferably in the banking or financial services industry.', 'Strong knowledge of core banking systems and their application components.', 'Proficiency in application deployment and maintenance.', 'Strong problem-solving skills and the ability to diagnose and resolve application-related issues.', 'Excellent communication skills and the ability to assist end-users effectively.', 'Detail-oriented with a focus on providing high-quality application support.', 'Knowledge of IT security best practices.', 'A proactive and positive attitude, with a willingness to adapt to new technologies and processes.', 'Ability to learn with an overall course average of good or above for Fresher level.']",[],[]
https://topdev.vn/viec-lam/data-migration-and-reporting-specialist-public-bank-vietnam-pbvn-2032827,TopDev,2024-04-18 11:17:19,Public Bank Vietnam (PBVN),"Hội sở chính: Số 2 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",Hơn 1000,Data Migration and Reporting Specialist,False,False,False,"['Technical Requirements', 'Proficiency in data migration tools and methodologies.', 'Strong knowledge of data reporting tools and data visualization techniques.', 'Experience with SQL, database management, and data warehousing.', 'Familiarity with reporting software such as Oracle BI Publisher and Crystal Reports.', 'Knowledge of data integration and ETL processes.', 'Strong problem-solving skills and the ability to deliver high-quality data solutions.', 'Qualifications', 'Previous experience as a Report Developer, preferably in the banking or financial services industry.', 'Proficiency in data migration and reporting technologies.', 'Strong analytical and problem-solving skills.', 'Excellent communication skills and the ability to work effectively in a collaborative team environment.', 'Detail-oriented with a commitment to delivering high-quality data solutions.', 'Knowledge of IT security best practices.', 'A proactive and positive attitude, with a willingness to adapt to new technologies and processes.', 'Ability to learn with an overall course average of good or above for Fresher level.']",[],[]
https://topdev.vn/viec-lam/technical-support-specialist-public-bank-vietnam-pbvn-2032828,TopDev,2024-04-18 11:17:22,Public Bank Vietnam (PBVN),"Hội sở chính: Số 2 Ngô Quyền, Phường Lý Thái Tổ, Quận Hoàn Kiếm, Thành phố Hà Nội",Hơn 1000,Technical Support Specialist,False,False,False,"['Technical Requirements:', 'Proficiency in troubleshooting hardware and software issues.', 'Experience with hardware and software installations, configurations, and maintenance, including infrastructure hardware components like Exadata and Oracle PCI, and operating systems such as Oracle Linux.', 'Knowledge of relevant technology stack components above for hardware and software support.', 'Familiarity with hardware and software configuration mentioned in our technology stack, including Oracle Linux.', 'Strong problem-solving skills and the ability to deliver high-quality support.', 'Qualifications:', 'Previous experience as a Technical Support Specialist, with expertise in hardware and software configuration, preferably in the banking or financial services industry. Ability to learn with an overall course average of good or above for Fresher level.', 'Proficiency in the relevant technology stack components, particularly hardware and software, including Exadata, Oracle PCA, and Oracle Linux.', 'Strong analytical and problem-solving skills.', 'Excellent communication skills and the ability to assist end-users effectively.', 'Detail-oriented with a commitment to delivering high-quality technical support.', 'Knowledge of IT security best practices.', 'A proactive and positive attitude, with a willingness to adapt to new hardware and software technologies and processes.']",[],[]
https://topdev.vn/viec-lam/junior-fullstack-developer-net-angular-in-hospitality-2033080,TopDev,2024-04-18 11:17:27,IN Hospitality,"2Bis Nguyễn Thị Minh Khai, Phường Đa Kao, Quận 1, Thành phố Hồ Chí Minh",500-999,"Junior FullStack Developer (.NET, Angular)",False,False,False,"['Tốt nghiệp ĐH/ CĐ chuyên ngành CNTT hoặc các chuyên ngành liên quan.', 'Tối thiểu 1 kinh nghiệm làm việc với ASP.NET Web API.', 'Có kinh nghiệm xây dựng các ứng dụng web lớn sử dụng .NET là lợi thế.', 'Tối thiểu 1 năm kinh nghiệm với database SQL Server.', 'Tối thiểu 1 năm kinh nghiệm ứng dụng Agile, Git vào quy trình công việc.', 'Giao tiếp tốt, chủ động, khả năng làm việc nhóm tốt.', 'Chịu được áp lực công việc cao.', 'Ưu tiên ứng viên thích làm product, tư duy làm sản phẩm cao, sản phẩm hướng người dùng cuối.']","['Tối thiểu 1 năm kinh nghiệm với database SQL Server.', 'Tối thiểu 1 năm kinh nghiệm ứng dụng Agile, Git vào quy trình công việc.']",['junior']
https://topdev.vn/viec-lam/software-developer-c-cong-ty-co-phan-showniq-2033079,TopDev,2024-04-18 11:17:30,CÔNG TY CỔ PHẦN SHOWNIQ,"299 Hoàng Diệu, Phường 06, Quận 4, Thành phố Hồ Chí Minh",25-99,Software Developer (C++),False,False,False,"['Experience in C++ software development, with a strong emphasis on Qt and QML.', 'Experience in OOP (Object Oriented Programming).', 'Knowledge of computer networking concepts such as serial communication, TCP/IP, HTTP, etc', 'Version control using Git;', 'Fluent in English.', 'Nice to have:', 'Experience working with RESTful APIs for data exchange between client and server applications.', 'Familiarity with SQLite database management system, including database design, querying, and integration within Qt/QML applications.', 'Experience working with payment modules of VAN companies in Vietnam (credit card payment terminals)', 'Degree in Computer Science, Electrical Engineering or a comparable field']",[],[]
https://topdev.vn/viec-lam/backend-frontend-developer-php-python-html-css-vuejs-red-star-technology-2033078,TopDev,2024-04-18 11:17:33,Red Star Technology,"19 Cao Thắng, Phường 02, Quận 3, Thành phố Hồ Chí Minh",100-499,"Backend/Frontend Developer (PHP, Python, HTML/CSS, Vuejs)",False,False,False,"['Required Qualifications:', ""Bachelor's degree in Computer Science, Information Technology, or a related field."", 'Proven experience in PHP & Python development.', 'Strong understanding of responsive design and front-end technologies like HTML, CSS, JavaScript, and jQuery.', 'Strong knowledge of Python and experience in backend development.', 'Experience with integrating third-party APIs, especially sports-related APIs.', 'Familiarity with WordPress standards and best practices.', 'Have knowledge of PHP web frameworks {{such as Laravel, Yii, etc depending on your technology stack}}', 'Understanding the fully synchronous behavior of PHP or Python', 'Understanding of MVC design patterns', 'Basic understanding of front-end technologies, such as JavaScript, HTML5, and CSS3', 'Knowledge of object oriented PHP programming', 'Strong knowledge of the common PHP or web server exploits and their solutions', 'Integration of multiple data sources and databases into one system', 'Familiarity with SQL/NoSQL databases and their declarative query languages', 'Proficient understanding of code versioning tools, such as Git.', 'Desirable Qualifications:', 'Experience with popular WordPress page builders like Elementor, Divi, etc.', 'Knowledge of the sports industry and the specific requirements of sports data display and integration.', 'Familiarity with version control systems like Git.']",[],[]
